,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,GeoID
69625,Uruguay,URY,,,NAT_TOTAL,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,6965.0,81.0,,43.52,,53.57,,51.11,,45.51,,87.5,Uruguay
69626,Uruguay,URY,,,NAT_TOTAL,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,7303.0,82.0,,43.52,,53.57,,51.11,,45.51,,87.5,Uruguay
69627,Uruguay,URY,,,NAT_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,7505.0,83.0,,43.52,,53.57,,51.11,,45.51,,87.5,Uruguay
69628,Uruguay,URY,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.52,,53.57,,51.11,,45.51,,87.5,Uruguay
69949,United States,USA,,,NAT_TOTAL,2020-11-16,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,11211321.0,247030.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69950,United States,USA,,,NAT_TOTAL,2020-11-17,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,11371895.0,248724.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69951,United States,USA,,,NAT_TOTAL,2020-11-18,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,11542408.0,250621.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69952,United States,USA,,,NAT_TOTAL,2020-11-19,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,11730441.0,252609.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69953,United States,USA,,,NAT_TOTAL,2020-11-20,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,11925959.0,254517.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69954,United States,USA,,,NAT_TOTAL,2020-11-21,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12104056.0,255947.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69955,United States,USA,,,NAT_TOTAL,2020-11-22,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12246863.0,256869.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69956,United States,USA,,,NAT_TOTAL,2020-11-23,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12418378.0,257782.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69957,United States,USA,,,NAT_TOTAL,2020-11-24,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12591366.0,259929.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69958,United States,USA,,,NAT_TOTAL,2020-11-25,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12772653.0,262222.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69959,United States,USA,,,NAT_TOTAL,2020-11-26,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,12883307.0,263456.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69960,United States,USA,,,NAT_TOTAL,2020-11-27,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13088821.0,264858.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69961,United States,USA,,,NAT_TOTAL,2020-11-28,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13244701.0,266047.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69962,United States,USA,,,NAT_TOTAL,2020-11-29,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13383334.0,266873.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69963,United States,USA,,,NAT_TOTAL,2020-11-30,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13541185.0,268045.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69964,United States,USA,,,NAT_TOTAL,2020-12-01,3.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13721822.0,270642.0,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,United States
69965,United States,USA,,,NAT_TOTAL,2020-12-02,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,13921913.0,273446.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69966,United States,USA,,,NAT_TOTAL,2020-12-03,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,14139577.0,276325.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69967,United States,USA,,,NAT_TOTAL,2020-12-04,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,14367377.0,278932.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69968,United States,USA,,,NAT_TOTAL,2020-12-05,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,14581243.0,281186.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69969,United States,USA,,,NAT_TOTAL,2020-12-06,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,14756883.0,282299.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69970,United States,USA,,,NAT_TOTAL,2020-12-07,3.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,14949299.0,283703.0,71.76,71.76,73.33,73.33,67.22,67.22,67.95,67.95,62.5,62.5,United States
69971,United States,USA,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,,73.33,,67.22,,67.95,,62.5,United States
70292,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-16,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,24399.0,98.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70293,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-17,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,25041.0,100.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70294,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-18,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,25588.0,100.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70295,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-19,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,26081.0,101.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70296,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-20,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,26544.0,101.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70297,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-21,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,27224.0,102.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70298,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-22,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,27773.0,103.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70299,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-23,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,28273.0,103.0,56.02,56.02,63.1,63.1,52.78,52.78,55.13,55.13,37.5,37.5,United States / Alaska
70300,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-24,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,28863.0,116.0,,,,,,,,,37.5,37.5,United States / Alaska
70301,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-25,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,29543.0,116.0,,,,,,,,,37.5,37.5,United States / Alaska
70302,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-26,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,30102.0,119.0,,,,,,,,,37.5,37.5,United States / Alaska
70303,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-27,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,30776.0,119.0,,,,,,,,,37.5,37.5,United States / Alaska
70304,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-28,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,31444.0,121.0,,,,,,,,,37.5,37.5,United States / Alaska
70305,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-29,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,32065.0,121.0,,,,,,,,,37.5,37.5,United States / Alaska
70306,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-11-30,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,32576.0,121.0,,,,,,,,,37.5,37.5,United States / Alaska
70307,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-01,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,33115.0,122.0,,,,,,,,,37.5,37.5,United States / Alaska
70308,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-02,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,33802.0,122.0,,,,,,,,,37.5,37.5,United States / Alaska
70309,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-03,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,34563.0,130.0,,,,,,,,,37.5,37.5,United States / Alaska
70310,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-04,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,35325.0,142.0,,,,,,,,,37.5,37.5,United States / Alaska
70311,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-05,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,36271.0,143.0,,,,,,,,,37.5,37.5,United States / Alaska
70312,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-06,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,0.0,,,,37036.0,143.0,,,,,,,,,37.5,37.5,United States / Alaska
70313,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37539.0,146.0,,,,,,,,,,,United States / Alaska
70314,United States,USA,Alaska,US_AK,STATE_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States / Alaska
70635,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-16,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,219232.0,3249.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70636,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-17,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,220848.0,3301.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70637,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-18,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,223486.0,3347.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70638,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-19,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,225910.0,3419.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70639,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-20,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,228373.0,3451.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70640,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-21,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,230708.0,3457.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70641,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-22,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,232506.0,3457.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70642,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-23,2.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,234080.0,3459.0,43.52,43.52,58.33,58.33,46.11,46.11,47.44,47.44,37.5,37.5,United States / Alabama
70643,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-24,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,236865.0,3472.0,,,,,,,,,37.5,37.5,United States / Alabama
70644,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-25,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,239318.0,3532.0,,,,,,,,,37.5,37.5,United States / Alabama
70645,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-26,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,241957.0,3572.0,,,,,,,,,37.5,37.5,United States / Alabama
70646,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-27,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,242874.0,3572.0,,,,,,,,,37.5,37.5,United States / Alabama
70647,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-28,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,244993.0,3572.0,,,,,,,,,37.5,37.5,United States / Alabama
70648,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-29,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,247229.0,3577.0,,,,,,,,,37.5,37.5,United States / Alabama
70649,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-11-30,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,249524.0,3578.0,,,,,,,,,37.5,37.5,United States / Alabama
70650,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-01,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,252900.0,3638.0,,,,,,,,,37.5,37.5,United States / Alabama
70651,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-02,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,256828.0,3711.0,,,,,,,,,37.5,37.5,United States / Alabama
70652,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-03,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,260359.0,3776.0,,,,,,,,,37.5,37.5,United States / Alabama
70653,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-04,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,264199.0,3831.0,,,,,,,,,37.5,37.5,United States / Alabama
70654,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-05,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,267589.0,3877.0,,,,,,,,,37.5,37.5,United States / Alabama
70655,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-06,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,269877.0,3889.0,,,,,,,,,37.5,37.5,United States / Alabama
70656,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-07,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2.0,1.0,3.0,1.0,,,3.0,1.0,,,,272229.0,3892.0,,,,,,,,,37.5,37.5,United States / Alabama
70657,United States,USA,Alabama,US_AL,STATE_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,United States / Alabama
70978,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-16,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,134348.0,2225.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70979,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-17,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,135902.0,2245.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70980,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-18,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,137617.0,2275.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70981,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-19,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,139855.0,2297.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70982,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-20,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,141916.0,2321.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70983,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-21,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,143821.0,2337.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70984,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-22,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,145173.0,2357.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70985,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-23,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,146190.0,2387.0,55.56,55.56,63.81,63.81,52.78,52.78,57.05,57.05,25.0,25.0,United States / Arkansas
70986,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-24,,,,,,,,,,,,,,,,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,148312.0,2405.0,,,,,,,,,25.0,25.0,United States / Arkansas
70987,United States,USA,Arkansas,US_AR,STATE_TOTAL,2020-11-25,,,,,,,,,,,,,,,,0.0,,1.0,,,2.0,1.0,2.0,2.0,,,3.0,1.0,,,,150277.0,2425.0,,,,,,,,,25.0,25.0,United States / Arkansas
