CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
United States,Louisiana,2020-12-01,,,,,,,,,,,,
United States,Louisiana,2020-12-02,,,,,,,,,,,,
United States,Louisiana,2020-12-03,,,,,,,,,,,,
United States,Louisiana,2020-12-04,,,,,,,,,,,,
United States,Louisiana,2020-12-05,,,,,,,,,,,,
United States,Louisiana,2020-12-06,,,,,,,,,,,,
United States,Louisiana,2020-12-07,,,,,,,,,,,,
United States,Massachusetts,2020-11-16,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-17,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-18,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-19,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-20,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-21,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-22,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-23,2,2,1,4,1,1,2,3,2,3,2,4
United States,Massachusetts,2020-11-24,,,,,,,,,,,,
United States,Massachusetts,2020-11-25,,,,,,,,,,,,
United States,Massachusetts,2020-11-26,,,,,,,,,,,,
United States,Massachusetts,2020-11-27,,,,,,,,,,,,
United States,Massachusetts,2020-11-28,,,,,,,,,,,,
United States,Massachusetts,2020-11-29,,,,,,,,,,,,
United States,Massachusetts,2020-11-30,,,,,,,,,,,,
United States,Massachusetts,2020-12-01,,,,,,,,,,,,
United States,Massachusetts,2020-12-02,,,,,,,,,,,,
United States,Massachusetts,2020-12-03,,,,,,,,,,,,
United States,Massachusetts,2020-12-04,,,,,,,,,,,,
United States,Massachusetts,2020-12-05,,,,,,,,,,,,
United States,Massachusetts,2020-12-06,,,,,,,,,,,,
United States,Massachusetts,2020-12-07,,,,,,,,,,,,
United States,Maryland,2020-11-16,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-17,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-18,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-19,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-20,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-21,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-22,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-23,2,2,2,4,0,1,2,3,2,3,2,4
United States,Maryland,2020-11-24,,,,,,,,,,,,
United States,Maryland,2020-11-25,,,,,,,,,,,,
United States,Maryland,2020-11-26,,,,,,,,,,,,
United States,Maryland,2020-11-27,,,,,,,,,,,,
United States,Maryland,2020-11-28,,,,,,,,,,,,
United States,Maryland,2020-11-29,,,,,,,,,,,,
United States,Maryland,2020-11-30,,,,,,,,,,,,
United States,Maryland,2020-12-01,,,,,,,,,,,,
United States,Maryland,2020-12-02,,,,,,,,,,,,
United States,Maryland,2020-12-03,,,,,,,,,,,,
United States,Maryland,2020-12-04,,,,,,,,,,,,
United States,Maryland,2020-12-05,,,,,,,,,,,,
United States,Maryland,2020-12-06,,,,,,,,,,,,
United States,Maryland,2020-12-07,,,,,,,,,,,,
United States,Maine,2020-11-16,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-17,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-18,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-19,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-20,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-21,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-22,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-23,1,2,1,3,1,1,2,3,2,3,2,3
United States,Maine,2020-11-24,,,,,,,,,,,,
United States,Maine,2020-11-25,,,,,,,,,,,,
United States,Maine,2020-11-26,,,,,,,,,,,,
United States,Maine,2020-11-27,,,,,,,,,,,,
United States,Maine,2020-11-28,,,,,,,,,,,,
United States,Maine,2020-11-29,,,,,,,,,,,,
United States,Maine,2020-11-30,,,,,,,,,,,,
United States,Maine,2020-12-01,,,,,,,,,,,,
United States,Maine,2020-12-02,,,,,,,,,,,,
United States,Maine,2020-12-03,,,,,,,,,,,,
United States,Maine,2020-12-04,,,,,,,,,,,,
United States,Maine,2020-12-05,,,,,,,,,,,,
United States,Maine,2020-12-06,,,,,,,,,,,,
United States,Maine,2020-12-07,,,,,,,,,,,,
United States,Michigan,2020-11-16,2,1,1,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-17,2,1,1,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-18,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-19,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-20,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-21,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-22,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-23,2,2,2,4,1,1,1,3,2,3,2,3
United States,Michigan,2020-11-24,,,,,,,,,,,,
United States,Michigan,2020-11-25,,,,,,,,,,,,
United States,Michigan,2020-11-26,,,,,,,,,,,,
United States,Michigan,2020-11-27,,,,,,,,,,,,
United States,Michigan,2020-11-28,,,,,,,,,,,,
United States,Michigan,2020-11-29,,,,,,,,,,,,
United States,Michigan,2020-11-30,,,,,,,,,,,,
United States,Michigan,2020-12-01,,,,,,,,,,,,
United States,Michigan,2020-12-02,,,,,,,,,,,,
United States,Michigan,2020-12-03,,,,,,,,,,,,
United States,Michigan,2020-12-04,,,,,,,,,,,,
United States,Michigan,2020-12-05,,,,,,,,,,,,
United States,Michigan,2020-12-06,,,,,,,,,,,,
United States,Michigan,2020-12-07,,,,,,,,,,,,
United States,Minnesota,2020-11-16,3,1,1,3,0,1,1,3,2,3,1,2
United States,Minnesota,2020-11-17,3,1,1,3,0,1,1,3,2,3,1,2
United States,Minnesota,2020-11-18,3,1,1,3,0,1,1,3,2,3,1,2
United States,Minnesota,2020-11-19,3,1,1,3,0,1,1,3,2,3,1,2
United States,Minnesota,2020-11-20,3,2,2,4,1,1,1,3,2,3,1,2
United States,Minnesota,2020-11-21,3,2,2,4,1,1,1,3,2,3,1,2
United States,Minnesota,2020-11-22,3,2,2,4,1,1,1,3,2,3,1,2
United States,Minnesota,2020-11-23,3,2,2,4,1,1,1,3,2,3,1,2
United States,Minnesota,2020-11-24,,,,,,,,,,,,
United States,Minnesota,2020-11-25,,,,,,,,,,,,
United States,Minnesota,2020-11-26,,,,,,,,,,,,
United States,Minnesota,2020-11-27,,,,,,,,,,,,
United States,Minnesota,2020-11-28,,,,,,,,,,,,
United States,Minnesota,2020-11-29,,,,,,,,,,,,
United States,Minnesota,2020-11-30,,,,,,,,,,,,
United States,Minnesota,2020-12-01,,,,,,,,,,,,
United States,Minnesota,2020-12-02,,,,,,,,,,,,
United States,Minnesota,2020-12-03,,,,,,,,,,,,
United States,Minnesota,2020-12-04,,,,,,,,,,,,
United States,Minnesota,2020-12-05,,,,,,,,,,,,
United States,Minnesota,2020-12-06,,,,,,,,,,,,
United States,Minnesota,2020-12-07,,,,,,,,,,,,
United States,Missouri,2020-11-16,1,1,2,4,0,1,1,3,2,2,1,3
United States,Missouri,2020-11-17,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-18,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-19,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-20,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-21,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-22,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-23,1,1,2,4,0,2,1,3,2,2,1,3
United States,Missouri,2020-11-24,,,,,,,,,,,,
United States,Missouri,2020-11-25,,,,,,,,,,,,
United States,Missouri,2020-11-26,,,,,,,,,,,,
United States,Missouri,2020-11-27,,,,,,,,,,,,
United States,Missouri,2020-11-28,,,,,,,,,,,,
United States,Missouri,2020-11-29,,,,,,,,,,,,
United States,Missouri,2020-11-30,,,,,,,,,,,,
United States,Missouri,2020-12-01,,,,,,,,,,,,
United States,Missouri,2020-12-02,,,,,,,,,,,,
United States,Missouri,2020-12-03,,,,,,,,,,,,
United States,Missouri,2020-12-04,,,,,,,,,,,,
United States,Missouri,2020-12-05,,,,,,,,,,,,
United States,Missouri,2020-12-06,,,,,,,,,,,,
United States,Missouri,2020-12-07,,,,,,,,,,,,
United States,Mississippi,2020-11-16,1,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-17,1,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-18,1,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-19,1,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-20,2,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-21,2,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-22,2,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-23,2,1,1,4,0,1,1,3,2,1,1,3
United States,Mississippi,2020-11-24,,,,,,,,,,,,
United States,Mississippi,2020-11-25,,,,,,,,,,,,
United States,Mississippi,2020-11-26,,,,,,,,,,,,
United States,Mississippi,2020-11-27,,,,,,,,,,,,
United States,Mississippi,2020-11-28,,,,,,,,,,,,
United States,Mississippi,2020-11-29,,,,,,,,,,,,
United States,Mississippi,2020-11-30,,,,,,,,,,,,
United States,Mississippi,2020-12-01,,,,,,,,,,,,
United States,Mississippi,2020-12-02,,,,,,,,,,,,
United States,Mississippi,2020-12-03,,,,,,,,,,,,
United States,Mississippi,2020-12-04,,,,,,,,,,,,
United States,Mississippi,2020-12-05,,,,,,,,,,,,
United States,Mississippi,2020-12-06,,,,,,,,,,,,
United States,Mississippi,2020-12-07,,,,,,,,,,,,
United States,Montana,2020-11-16,2,1,1,3,0,2,1,3,2,3,1,3
United States,Montana,2020-11-17,2,1,1,3,0,2,1,3,2,3,,3
United States,Montana,2020-11-18,2,1,1,3,0,2,1,3,2,3,,3
United States,Montana,2020-11-19,2,1,1,3,0,2,1,3,2,3,,3
United States,Montana,2020-11-20,2,1,1,3,0,1,1,3,2,3,1,3
United States,Montana,2020-11-21,2,1,1,3,0,1,1,3,2,3,1,3
United States,Montana,2020-11-22,2,1,1,3,0,1,1,3,2,3,1,3
United States,Montana,2020-11-23,2,1,1,3,0,1,1,3,2,3,1,3
United States,Montana,2020-11-24,,,,,,,,,,,,
United States,Montana,2020-11-25,,,,,,,,,,,,
United States,Montana,2020-11-26,,,,,,,,,,,,
United States,Montana,2020-11-27,,,,,,,,,,,,
United States,Montana,2020-11-28,,,,,,,,,,,,
United States,Montana,2020-11-29,,,,,,,,,,,,
United States,Montana,2020-11-30,,,,,,,,,,,,
United States,Montana,2020-12-01,,,,,,,,,,,,
United States,Montana,2020-12-02,,,,,,,,,,,,
United States,Montana,2020-12-03,,,,,,,,,,,,
United States,Montana,2020-12-04,,,,,,,,,,,,
United States,Montana,2020-12-05,,,,,,,,,,,,
United States,Montana,2020-12-06,,,,,,,,,,,,
United States,Montana,2020-12-07,,,,,,,,,,,,
United States,North Carolina,2020-11-16,2,2,1,3,1,1,1,3,2,2,1,4
United States,North Carolina,2020-11-17,2,2,1,3,1,1,1,3,2,2,1,4
United States,North Carolina,2020-11-18,2,2,1,3,1,1,1,3,2,2,1,4
United States,North Carolina,2020-11-19,2,2,1,3,1,1,1,3,2,2,1,4
United States,North Carolina,2020-11-20,2,2,1,3,1,1,1,3,2,3,1,4
United States,North Carolina,2020-11-21,2,2,1,3,1,1,1,3,2,3,1,4
United States,North Carolina,2020-11-22,2,2,1,3,1,1,1,3,2,3,1,4
United States,North Carolina,2020-11-23,2,2,1,3,1,1,1,3,2,2,1,4
United States,North Carolina,2020-11-24,,,,,,,,,,,,
United States,North Carolina,2020-11-25,,,,,,,,,,,,
United States,North Carolina,2020-11-26,,,,,,,,,,,,
United States,North Carolina,2020-11-27,,,,,,,,,,,,
United States,North Carolina,2020-11-28,,,,,,,,,,,,
United States,North Carolina,2020-11-29,,,,,,,,,,,,
United States,North Carolina,2020-11-30,,,,,,,,,,,,
United States,North Carolina,2020-12-01,,,,,,,,,,,,
United States,North Carolina,2020-12-02,,,,,,,,,,,,
United States,North Carolina,2020-12-03,,,,,,,,,,,,
United States,North Carolina,2020-12-04,,,,,,,,,,,,
United States,North Carolina,2020-12-05,,,,,,,,,,,,
United States,North Carolina,2020-12-06,,,,,,,,,,,,
United States,North Carolina,2020-12-07,,,,,,,,,,,,
United States,North Dakota,2020-11-16,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-17,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-18,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-19,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-20,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-21,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-22,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-23,2,1,2,2,0,1,1,3,2,2,2,3
United States,North Dakota,2020-11-24,,,,,,,,,,,,
United States,North Dakota,2020-11-25,,,,,,,,,,,,
United States,North Dakota,2020-11-26,,,,,,,,,,,,
United States,North Dakota,2020-11-27,,,,,,,,,,,,
United States,North Dakota,2020-11-28,,,,,,,,,,,,
United States,North Dakota,2020-11-29,,,,,,,,,,,,
United States,North Dakota,2020-11-30,,,,,,,,,,,,
United States,North Dakota,2020-12-01,,,,,,,,,,,,
United States,North Dakota,2020-12-02,,,,,,,,,,,,
United States,North Dakota,2020-12-03,,,,,,,,,,,,
United States,North Dakota,2020-12-04,,,,,,,,,,,,
United States,North Dakota,2020-12-05,,,,,,,,,,,,
United States,North Dakota,2020-12-06,,,,,,,,,,,,
United States,North Dakota,2020-12-07,,,,,,,,,,,,
United States,Nebraska,2020-11-16,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-17,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-18,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-19,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-20,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-21,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-22,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-23,1,1,1,4,1,1,1,3,2,3,2,2
United States,Nebraska,2020-11-24,,,,,,,,,,,,
United States,Nebraska,2020-11-25,,,,,,,,,,,,
United States,Nebraska,2020-11-26,,,,,,,,,,,,
United States,Nebraska,2020-11-27,,,,,,,,,,,,
United States,Nebraska,2020-11-28,,,,,,,,,,,,
United States,Nebraska,2020-11-29,,,,,,,,,,,,
United States,Nebraska,2020-11-30,,,,,,,,,,,,
United States,Nebraska,2020-12-01,,,,,,,,,,,,
United States,Nebraska,2020-12-02,,,,,,,,,,,,
United States,Nebraska,2020-12-03,,,,,,,,,,,,
United States,Nebraska,2020-12-04,,,,,,,,,,,,
United States,Nebraska,2020-12-05,,,,,,,,,,,,
United States,Nebraska,2020-12-06,,,,,,,,,,,,
United States,Nebraska,2020-12-07,,,,,,,,,,,,
United States,New Hampshire,2020-11-16,2,1,1,0,0,1,2,3,2,3,1,2
United States,New Hampshire,2020-11-17,2,1,1,0,0,1,2,3,2,3,1,2
United States,New Hampshire,2020-11-18,2,1,1,0,0,1,2,3,2,3,1,2
United States,New Hampshire,2020-11-19,2,1,1,0,0,1,2,3,2,3,1,2
United States,New Hampshire,2020-11-20,2,1,1,0,0,1,2,3,2,3,1,3
United States,New Hampshire,2020-11-21,2,1,1,0,0,1,2,3,2,3,1,3
United States,New Hampshire,2020-11-22,2,1,1,0,0,1,2,3,2,3,1,3
United States,New Hampshire,2020-11-23,2,1,1,0,0,1,2,3,2,3,1,3
United States,New Hampshire,2020-11-24,,,,,,,,,,,,
United States,New Hampshire,2020-11-25,,,,,,,,,,,,
United States,New Hampshire,2020-11-26,,,,,,,,,,,,
United States,New Hampshire,2020-11-27,,,,,,,,,,,,
United States,New Hampshire,2020-11-28,,,,,,,,,,,,
United States,New Hampshire,2020-11-29,,,,,,,,,,,,
United States,New Hampshire,2020-11-30,,,,,,,,,,,,
United States,New Hampshire,2020-12-01,,,,,,,,,,,,
United States,New Hampshire,2020-12-02,,,,,,,,,,,,
United States,New Hampshire,2020-12-03,,,,,,,,,,,,
United States,New Hampshire,2020-12-04,,,,,,,,,,,,
United States,New Hampshire,2020-12-05,,,,,,,,,,,,
United States,New Hampshire,2020-12-06,,,,,,,,,,,,
United States,New Hampshire,2020-12-07,,,,,,,,,,,,
United States,New Jersey,2020-11-16,2,1,1,3,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-17,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-18,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-19,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-20,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-21,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-22,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-23,2,1,1,4,0,1,1,3,2,3,2,3
United States,New Jersey,2020-11-24,,,,,,,,,,,,
United States,New Jersey,2020-11-25,,,,,,,,,,,,
United States,New Jersey,2020-11-26,,,,,,,,,,,,
United States,New Jersey,2020-11-27,,,,,,,,,,,,
United States,New Jersey,2020-11-28,,,,,,,,,,,,
United States,New Jersey,2020-11-29,,,,,,,,,,,,
United States,New Jersey,2020-11-30,,,,,,,,,,,,
United States,New Jersey,2020-12-01,,,,,,,,,,,,
United States,New Jersey,2020-12-02,,,,,,,,,,,,
United States,New Jersey,2020-12-03,,,,,,,,,,,,
United States,New Jersey,2020-12-04,,,,,,,,,,,,
United States,New Jersey,2020-12-05,,,,,,,,,,,,
United States,New Jersey,2020-12-06,,,,,,,,,,,,
United States,New Jersey,2020-12-07,,,,,,,,,,,,
United States,New Mexico,2020-11-16,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-17,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-18,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-19,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-20,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-21,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-22,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-23,2,3,2,4,2,1,2,3,2,3,1,3
United States,New Mexico,2020-11-24,,,,,,,,,,,,
United States,New Mexico,2020-11-25,,,,,,,,,,,,
United States,New Mexico,2020-11-26,,,,,,,,,,,,
United States,New Mexico,2020-11-27,,,,,,,,,,,,
United States,New Mexico,2020-11-28,,,,,,,,,,,,
United States,New Mexico,2020-11-29,,,,,,,,,,,,
United States,New Mexico,2020-11-30,,,,,,,,,,,,
United States,New Mexico,2020-12-01,,,,,,,,,,,,
United States,New Mexico,2020-12-02,,,,,,,,,,,,
United States,New Mexico,2020-12-03,,,,,,,,,,,,
United States,New Mexico,2020-12-04,,,,,,,,,,,,
United States,New Mexico,2020-12-05,,,,,,,,,,,,
United States,New Mexico,2020-12-06,,,,,,,,,,,,
United States,New Mexico,2020-12-07,,,,,,,,,,,,
United States,Nevada,2020-11-16,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-17,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-18,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-19,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-20,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-21,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-22,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-23,1,1,1,2,0,1,1,3,2,2,2,2
United States,Nevada,2020-11-24,,,,,,,,,,,,
United States,Nevada,2020-11-25,,,,,,,,,,,,
United States,Nevada,2020-11-26,,,,,,,,,,,,
United States,Nevada,2020-11-27,,,,,,,,,,,,
United States,Nevada,2020-11-28,,,,,,,,,,,,
United States,Nevada,2020-11-29,,,,,,,,,,,,
United States,Nevada,2020-11-30,,,,,,,,,,,,
United States,Nevada,2020-12-01,,,,,,,,,,,,
United States,Nevada,2020-12-02,,,,,,,,,,,,
United States,Nevada,2020-12-03,,,,,,,,,,,,
United States,Nevada,2020-12-04,,,,,,,,,,,,
United States,Nevada,2020-12-05,,,,,,,,,,,,
United States,Nevada,2020-12-06,,,,,,,,,,,,
United States,Nevada,2020-12-07,,,,,,,,,,,,
United States,New York,2020-11-16,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-17,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-18,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-19,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-20,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-21,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-22,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-23,2,3,2,4,1,1,2,3,2,3,2,3
United States,New York,2020-11-24,,,,,,,,,,,,
United States,New York,2020-11-25,,,,,,,,,,,,
United States,New York,2020-11-26,,,,,,,,,,,,
United States,New York,2020-11-27,,,,,,,,,,,,
United States,New York,2020-11-28,,,,,,,,,,,,
United States,New York,2020-11-29,,,,,,,,,,,,
United States,New York,2020-11-30,,,,,,,,,,,,
United States,New York,2020-12-01,,,,,,,,,,,,
United States,New York,2020-12-02,,,,,,,,,,,,
United States,New York,2020-12-03,,,,,,,,,,,,
United States,New York,2020-12-04,,,,,,,,,,,,
United States,New York,2020-12-05,,,,,,,,,,,,
United States,New York,2020-12-06,,,,,,,,,,,,
United States,New York,2020-12-07,,,,,,,,,,,,
United States,Ohio,2020-11-16,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-17,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-18,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-19,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-20,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-21,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-22,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-23,2,1,1,4,0,1,1,3,2,3,2,3
United States,Ohio,2020-11-24,,,,,,,,,,,,
United States,Ohio,2020-11-25,,,,,,,,,,,,
United States,Ohio,2020-11-26,,,,,,,,,,,,
United States,Ohio,2020-11-27,,,,,,,,,,,,
United States,Ohio,2020-11-28,,,,,,,,,,,,
United States,Ohio,2020-11-29,,,,,,,,,,,,
United States,Ohio,2020-11-30,,,,,,,,,,,,
United States,Ohio,2020-12-01,,,,,,,,,,,,
United States,Ohio,2020-12-02,,,,,,,,,,,,
United States,Ohio,2020-12-03,,,,,,,,,,,,
United States,Ohio,2020-12-04,,,,,,,,,,,,
United States,Ohio,2020-12-05,,,,,,,,,,,,
United States,Ohio,2020-12-06,,,,,,,,,,,,
United States,Ohio,2020-12-07,,,,,,,,,,,,
United States,Oklahoma,2020-11-16,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-17,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-18,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-19,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-20,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-21,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-22,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-23,2,1,1,2,0,1,1,3,2,3,1,3
United States,Oklahoma,2020-11-24,,,,,,,,,,,,
United States,Oklahoma,2020-11-25,,,,,,,,,,,,
United States,Oklahoma,2020-11-26,,,,,,,,,,,,
United States,Oklahoma,2020-11-27,,,,,,,,,,,,
United States,Oklahoma,2020-11-28,,,,,,,,,,,,
United States,Oklahoma,2020-11-29,,,,,,,,,,,,
United States,Oklahoma,2020-11-30,,,,,,,,,,,,
United States,Oklahoma,2020-12-01,,,,,,,,,,,,
United States,Oklahoma,2020-12-02,,,,,,,,,,,,
United States,Oklahoma,2020-12-03,,,,,,,,,,,,
United States,Oklahoma,2020-12-04,,,,,,,,,,,,
United States,Oklahoma,2020-12-05,,,,,,,,,,,,
United States,Oklahoma,2020-12-06,,,,,,,,,,,,
United States,Oklahoma,2020-12-07,,,,,,,,,,,,
United States,Oregon,2020-11-16,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-17,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-18,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-19,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-20,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-21,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-22,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-23,2,2,2,4,0,1,1,3,2,2,2,3
United States,Oregon,2020-11-24,,,,,,,,,,,,
United States,Oregon,2020-11-25,,,,,,,,,,,,
United States,Oregon,2020-11-26,,,,,,,,,,,,
United States,Oregon,2020-11-27,,,,,,,,,,,,
United States,Oregon,2020-11-28,,,,,,,,,,,,
United States,Oregon,2020-11-29,,,,,,,,,,,,
United States,Oregon,2020-11-30,,,,,,,,,,,,
United States,Oregon,2020-12-01,,,,,,,,,,,,
United States,Oregon,2020-12-02,,,,,,,,,,,,
United States,Oregon,2020-12-03,,,,,,,,,,,,
United States,Oregon,2020-12-04,,,,,,,,,,,,
United States,Oregon,2020-12-05,,,,,,,,,,,,
United States,Oregon,2020-12-06,,,,,,,,,,,,
United States,Oregon,2020-12-07,,,,,,,,,,,,
United States,Pennsylvania,2020-11-16,2,1,1,4,0,1,1,3,2,3,2,4
United States,Pennsylvania,2020-11-17,2,1,1,4,0,1,1,3,2,3,2,4
United States,Pennsylvania,2020-11-18,2,1,1,4,0,1,1,3,2,3,2,4
United States,Pennsylvania,2020-11-19,2,1,1,4,0,1,1,3,2,3,2,4
United States,Pennsylvania,2020-11-20,2,1,1,4,0,1,2,3,2,3,2,4
United States,Pennsylvania,2020-11-21,2,1,1,4,0,1,2,3,2,3,2,4
United States,Pennsylvania,2020-11-22,2,1,1,4,0,1,2,3,2,3,2,4
United States,Pennsylvania,2020-11-23,2,1,1,4,0,1,2,3,2,3,2,4
